"","EPCI","Commune","Numéro d'immatriculation","Type de syndic : bénévole / professionnel / non connu","Identification du représentant légal  (raison sociale et le numéro SIRET du syndic professionnel ou Civilité/prénom/ nom du syndic bénévole ou coopératif)","Siret représentant légal (si existe)","Code APE","Commune du représentant légal","Mandat en cours dans la copropriété","Nom d’usage de la copropriété","Adresse de référence","Numéro et Voie (adresse de référence)","Code postal (adresse de référence)","Commune (adresse de référence)","Adresse complémentaire 1","Adresse complémentaire 2","Adresse complémentaire 3","Nombre d'adresses complémentaires","long","lat","Date du règlement de copropriété","Résidence service","Syndicat coopératif","Syndicat principal ou syndicat secondaire","Si secondaire, n° d’immatriculation du principal","Nombre d’ASL auxquelles est rattaché le syndicat de copropriétaires","Nombre d’AFUL auxquelles est rattaché le syndicat de copropriétaires","Nombre d’Unions de syndicats auxquelles est rattaché le syndicat de copropriétaires","Nombre total de lots","Nombre total de lots à usage d’habitation, de bureaux ou de commerces","Nombre de lots à usage d’habitation","Nombre de lots de stationnement","Nombre d'arrêtés relevant du code de la santé publique en cours","Nombre d'arrêtés de péril sur les parties communes en cours","Nombre d'arrêtés sur les équipements communs en cours","Période de construction","nom_qp","code_qp"
"1784",200046977,"69386","AA3083870","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","MAISON D'ASSISE","83 r tronchet 69006 Lyon","83 r tronchet","69006","Lyon",NA,NA,NA,0,4.852434,45.77035,2009-12-17,"non","non","oui",NA,0,0,0,192,84,80,106,0,0,0,"NON_CONNUE",NA,NA
"1785",200046977,"69266","AA3104411","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","42 44 RUE DE LA FEYSSINE","42 r de la feyssine 69100 Villeurbanne","42 r de la feyssine","69100","Villeurbanne",NA,NA,NA,0,4.890185,45.783145,1954-06-08,"non","non","oui",NA,0,0,0,23,23,23,0,0,0,0,"DE_1949_A_1960",NA,NA
"1786",200046977,"69266","AA3104825","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","229 AVENUE ROGER SALENGRO","229 av roger salengro 69100 Villeurbanne","229 av roger salengro","69100","Villeurbanne",NA,NA,NA,0,4.890199,45.782853,1954-06-03,"non","non","oui",NA,0,0,0,14,13,13,0,0,0,0,"DE_1949_A_1960",NA,NA
"1787",200046977,"69387","AA3105657","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","3 RUE SEBASTIEN GRYPHE","3 r sebastien gryphe 69007 Lyon","3 r sebastien gryphe","69007","Lyon",NA,NA,NA,0,4.845955,45.753672,1966-05-26,"non","non","oui",NA,0,0,0,31,28,25,1,0,0,0,"DE_1961_A_1974",NA,NA
"1788",200046977,"69029","AA3109790","professionnel","CITYA VENDOME LUMIERE 35233215900081","35233215900081","6832A","LYON 3EME","Mandat en cours","LES TOURS ISERE II ET III","298 rte de genas 69500 Bron","298 rte de genas","69500","Bron",NA,NA,NA,0,4.910361,45.74998,1967-11-06,"non","non","oui",NA,0,0,0,433,145,142,148,0,0,0,"DE_1961_A_1974",NA,NA
"1789",200046977,"69387","AA3114808","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","20 CREUZET","20 r creuzet 69007 Lyon","20 r creuzet","69007","Lyon",NA,NA,NA,0,4.845963,45.750367,1988-12-30,"non","non","oui",NA,0,0,0,42,23,22,0,0,0,0,"DE_1949_A_1960",NA,NA
"1790",200046977,"69266","AA3151438","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","PLAZA GABRIEL","4 r bellecombe 69100 Villeurbanne","4 r bellecombe","69100","Villeurbanne","6 r bellecombe 69006 Lyon","8 r bellecombe 69006 Lyon",NA,2,4.862857,45.769857,1993-02-25,"non","non","oui",NA,1,0,0,185,84,76,85,0,0,0,"DE_1975_A_1993",NA,NA
"1791",200046977,"69383","AA3156304","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","le gaugin","45 r de l'abondance 69003 Lyon","45 r de l'abondance","69003","Lyon",NA,NA,NA,0,4.854293,45.753833,1989-12-20,"non","non","oui",NA,0,0,0,85,29,29,36,0,0,0,"DE_1975_A_1993",NA,NA
"1792",200046977,"69387","AA3158615","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","57 RUE DE LA THIBAUDIERE","57 r de la thibaudiere 69007 Lyon","57 r de la thibaudiere","69007","Lyon",NA,NA,NA,0,4.847611,45.749327,1951-07-23,"non","non","oui",NA,0,0,0,50,17,13,0,0,0,0,"DE_1949_A_1960",NA,NA
"1793",200046977,"69388","AA3159118","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","LE TRANSVAL","1 r professeur joseph renaut 69008 Lyon","1 r professeur joseph renaut","69008","Lyon","3 r professeur joseph renaut 69008 Lyon",NA,NA,1,4.877492,45.739933,1957-09-04,"non","non","oui",NA,0,0,0,64,25,25,14,0,0,0,"DE_1949_A_1960",NA,NA
"1794",200046977,"69387","AA3159456","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","JANGOT","2 r jangot 69007 Lyon","2 r jangot","69007","Lyon",NA,NA,NA,0,4.840987,45.752358,1985-01-14,"non","non","oui",NA,0,0,0,24,22,22,0,0,0,0,"DE_1975_A_1993",NA,NA
"1795",200046977,"69381","AA3214558","professionnel","ESPACE IMMOBILIER LYONNAIS 40047945700030","40047945700030","6832A","LYON 3EME","Mandat en cours","31 rue du Bât d'Argent","31 r du bat d'argent 69001 Lyon","31 r du bat d'argent","69001","Lyon",NA,NA,NA,0,4.837644,45.766177,2001-11-28,"non","non","oui",NA,0,0,0,23,23,19,0,0,0,0,"AVANT_1949",NA,NA
"1796",200046977,"69266","AA3235504","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","ATLAS","34 r clement michut 69100 Villeurbanne","34 r clement michut","69100","Villeurbanne","32 r clement michut 69100 Villeurbanne","30 r clement michut 69100 Villeurbanne",NA,2,4.881276,45.766301,2012-09-22,"non","non","oui",NA,0,0,0,196,76,76,98,0,0,0,"APRES_2011",NA,NA
"1797",200046977,"69386","AA3237096","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","PLAZA GABRIEL","8 r bellecombe 69006 Lyon","8 r bellecombe","69006","Lyon","6 r bellecombe 69006 Lyon","4 r bellecombe 69100 Villeurbanne",NA,2,4.862914,45.76942,1993-02-25,"non","non","oui",NA,0,0,0,185,84,76,85,0,0,0,"DE_1975_A_1993",NA,NA
"1798",200046977,"69383","AA3237419","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","GARIBALDI BOILEAU","272 r garibaldi 69003 Lyon","272 r garibaldi","69003","Lyon","325 r andre philip 69003 Lyon","323 r andre philip 69003 Lyon","321 r andre philip 69003 Lyon",3,4.853001,45.75349,1975-03-25,"non","non","oui",NA,0,0,0,247,78,68,90,0,0,0,"DE_1975_A_1993",NA,NA
"1799",200046977,"69386","AA3254315","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 14 AVENUE DE GRANDE BRETAGNE","14 av de grande bretagne 69006 Lyon","14 av de grande bretagne","69006","Lyon",NA,NA,NA,0,4.842338,45.773994,1957-08-14,"non","non","oui",NA,0,0,0,64,20,20,10,0,0,0,"DE_1949_A_1960",NA,NA
"1800",200046977,"69383","AA3276011","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 1 RUE FIOL","1 r fiol 69003 Lyon","1 r fiol","69003","Lyon",NA,NA,NA,0,4.873876,45.749651,1954-01-25,"non","non","oui",NA,0,0,0,14,11,11,0,0,0,0,"AVANT_1949",NA,NA
"1801",200046977,"69387","AA3327673","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","3 RUE DE BONALD","3 r de bonald 69007 Lyon","3 r de bonald","69007","Lyon",NA,NA,NA,0,4.839467,45.753488,2015-10-27,"non","non","oui",NA,0,0,0,69,25,20,0,0,0,0,"AVANT_1949",NA,NA
"1802",200046977,"69034","AA3390937","professionnel","CITYA VENDOME LUMIERE 35233215900081","35233215900081","6832A","LYON 3EME","Mandat en cours","LA ROCHETTE","11 r lucien maitre 69300 Caluire-et-Cuire","11 r lucien maitre","69300","Caluire-et-Cuire",NA,NA,NA,0,4.824324,45.790848,1967-04-19,"non","non","oui",NA,0,0,0,202,74,65,70,0,0,0,"DE_1961_A_1974",NA,NA
"1803",200046977,"69034","AA3418001","professionnel","ESPACE IMMOBILIER LYONNAIS 40047945700030","40047945700030","6832A","LYON 3EME","Mandat en cours","LE DIAMANT","36 r pasteur 69300 Caluire-et-Cuire","36 r pasteur","69300","Caluire-et-Cuire","38 r pasteur 69300 Caluire-et-Cuire","40 r pasteur 69300 Caluire-et-Cuire",NA,2,4.83981,45.788349,1971-09-24,"non","non","oui",NA,0,0,0,302,96,96,112,0,0,0,"DE_1961_A_1974",NA,NA
"1804",200046977,"69194","AA3426269","professionnel","REGIE BOUVET ET BONNAMOUR 95751893900021","95751893900021","6832A","LYON 3EME","Mandat en cours","LE COLIN SUD","21 av pasteur 69370 Saint-Didier-au-Mont-d'Or","21 av pasteur","69370","Saint-Didier-au-Mont-d'Or",NA,NA,NA,0,4.801392,45.806634,1984-08-01,"non","non","oui",NA,0,0,0,7,5,5,0,0,0,0,"DE_1975_A_1993",NA,NA
"1805",200046977,"69388","AA3482767","professionnel","FONCIA SAINT LOUIS 96550339400045","96550339400045","6832A","LYON 3EME","Mandat en cours","VILLA AUGUSTINE","7B r neuve de monplaisir 69008 Lyon","7B r neuve de monplaisir","69008","Lyon",NA,NA,NA,0,4.872882,45.742734,2015-06-23,"non","non","oui",NA,0,0,0,59,18,18,24,0,0,0,"APRES_2011",NA,NA
"1806",200046977,"69382","AA3546215","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 16 RUE GENERAL PLESSIER","16 r general plessier 69002 Lyon","16 r general plessier","69002","Lyon",NA,NA,NA,0,4.826362,45.751133,1960-04-12,"non","non","oui",NA,0,0,0,32,17,11,1,0,0,0,"AVANT_1949",NA,NA
"1807",200046977,"69383","AA3547791","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 25 COURS GAMBETTA","25 crs gambetta 69003 Lyon","25 crs gambetta","69003","Lyon",NA,NA,NA,0,4.844486,45.754894,1996-08-22,"non","non","oui",NA,0,0,0,43,24,14,0,0,0,0,"AVANT_1949",NA,NA
"1808",200046977,"69382","AA3548294","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 44 RUE AUGUSTE COMTE","44 r auguste comte 69002 Lyon","44 r auguste comte","69002","Lyon",NA,NA,NA,0,4.830319,45.753356,1956-02-29,"non","non","oui",NA,0,0,0,67,25,21,0,0,0,0,"AVANT_1949",NA,NA
"1809",200046977,"69388","AA3560711","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 46 48 50 AVENUE PAUL SANTY","46 av paul santy 69008 Lyon","46 av paul santy","69008","Lyon","50 av paul santy 69008 Lyon","48 av paul santy 69008 Lyon",NA,2,4.872336,45.732829,1953-06-24,"non","non","oui",NA,0,0,0,46,34,33,12,0,0,0,"AVANT_1949",NA,NA
"1810",200046977,"69381","AA3637055","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 6 RUE JOSEPH SERLIN","6 r joseph serlin 69001 Lyon","6 r joseph serlin","69001","Lyon",NA,NA,NA,0,4.835049,45.76732,1961-01-27,"non","non","oui",NA,0,0,0,31,14,11,0,0,0,0,"AVANT_1949",NA,NA
"1811",200046977,"69389","AA3638616","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC LE VISAN","220 av barthelemy buyer 69009 Lyon","220 av barthelemy buyer","69009","Lyon",NA,NA,NA,0,4.788755,45.7642,1959-08-03,"non","non","oui",NA,0,0,0,450,186,185,80,0,0,0,"DE_1949_A_1960",NA,NA
"1812",200046977,"69386","AA3644713","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 3 RUE PIERRE CORNEILLE","3 r pierre corneille 69006 Lyon","3 r pierre corneille","69006","Lyon",NA,NA,NA,0,4.843212,45.767489,1968-01-15,"non","non","oui",NA,0,0,0,66,23,21,0,0,0,0,"AVANT_1949",NA,NA
"1813",200046977,"69387","AA3645629","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 74 RUE SALOMON REINACH","74 r salomon reinach 69007 Lyon","74 r salomon reinach","69007","Lyon",NA,NA,NA,0,4.844131,45.749637,1968-04-10,"non","non","oui",NA,0,0,0,60,22,20,0,0,0,0,"AVANT_1949",NA,NA
"1814",200046977,"69383","AA3651148","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 80 RUE DE LA PART DIEU","80 r de la part-dieu 69003 Lyon","80 r de la part-dieu","69003","Lyon",NA,NA,NA,0,4.849418,45.75964,1948-07-07,"non","non","oui",NA,0,0,0,17,15,9,0,0,0,0,"AVANT_1949",NA,NA
"1815",200046977,"69386","AA3674660","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 96 RUE DES CHARMETTES","96 r des charmettes 69006 Lyon","96 r des charmettes","69006","Lyon",NA,NA,NA,0,4.867063,45.765735,1967-09-22,"non","non","oui",NA,0,0,0,37,22,20,0,0,0,0,"AVANT_1949",NA,NA
"1816",200046977,"69383","AA3748845","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 74 BD VIVIER MERLE","74 bd marius vivier-merle 69003 Lyon","74 bd marius vivier-merle","69003","Lyon",NA,NA,NA,0,4.858652,45.756497,1981-02-18,"non","non","oui",NA,0,0,0,61,20,20,0,0,0,0,"AVANT_1949",NA,NA
"1817",200046977,"69382","AA3748928","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 6 RUE AUGUSTE COMTE","6 r auguste comte 69002 Lyon","6 r auguste comte","69002","Lyon",NA,NA,NA,0,4.831774,45.756082,1951-04-03,"non","non","oui",NA,0,0,0,32,16,13,0,0,0,0,"AVANT_1949",NA,NA
"1818",200046977,"69382","AA3817491","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 1 PLACE BELLECOUR","1 pl bellecour 69002 Lyon","1 pl bellecour","69002","Lyon","1 pl bellecour 69002 Lyon",NA,NA,1,4.830915,45.758884,1968-10-31,"non","non","oui",NA,0,0,0,40,21,16,1,0,0,0,"AVANT_1949",NA,NA
"1819",200046977,"69382","AA3817566","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 7 RUE HENRI IV","7 r henri iv 69002 Lyon","7 r henri iv","69002","Lyon",NA,NA,NA,0,4.827924,45.75245,1965-07-09,"non","non","oui",NA,0,0,0,32,12,9,3,0,0,0,"AVANT_1949",NA,NA
"1820",200046977,"69385","AA3817723","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC LES PERVENCHES","34 r des granges 69005 Lyon","34 r des granges","69005","Lyon",NA,NA,NA,0,4.79999,45.754835,1965-01-13,"non","non","oui",NA,0,0,0,146,58,58,30,0,0,0,"DE_1961_A_1974",NA,NA
"1821",200046977,"69388","AA3817806","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 54 RUE VILLON","54 r villon 69008 Lyon","54 r villon","69008","Lyon","54 r villon 69008 Lyon","54 r villon 69008 Lyon","54 r villon 69008 Lyon",4,4.864553,45.742037,1963-05-02,"non","non","oui",NA,0,0,0,121,40,40,43,0,0,0,"DE_1961_A_1974",NA,NA
"1822",200046977,"69387","AA3817988","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 98 RUE CHEVREUL","98 r chevreul 69007 Lyon","98 r chevreul","69007","Lyon","98 r chevreul 69007 Lyon",NA,NA,1,4.84833,45.745174,1954-10-28,"non","non","oui",NA,0,0,0,21,21,18,0,0,0,0,"AVANT_1949",NA,NA
"1823",200046977,"69386","AA3818069","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 72 RUE MASSENA","72 r massena 69006 Lyon","72 r massena","69006","Lyon",NA,NA,NA,0,4.854514,45.767332,1967-10-26,"non","non","oui",NA,0,0,0,40,11,11,0,0,0,0,"DE_1949_A_1960",NA,NA
"1824",200046977,"69389","AA3818143","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 19 QUAI JAYR","19 qu jayr 69009 Lyon","19 qu jayr","69009","Lyon",NA,NA,NA,0,4.807738,45.778079,1922-06-19,"non","non","oui",NA,0,0,0,13,13,13,0,0,0,0,"AVANT_1949",NA,NA
"1825",200046977,"69389","AA3818226","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 8 QUAI ARLOING","8 qu arloing 69009 Lyon","8 qu arloing","69009","Lyon","8 QUAI ARLOING 69009 LYON",NA,NA,1,4.809414,45.77335,1957-07-04,"non","non","oui",NA,0,0,0,27,11,9,0,0,0,0,"AVANT_1949",NA,NA
"1826",200046977,"69389","AA3818309","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 82 RUE MARIETTON","82 r marietton 69009 Lyon","82 r marietton","69009","Lyon",NA,NA,NA,0,4.798618,45.776337,1952-06-05,"non","non","oui",NA,0,0,0,16,15,13,0,0,0,0,"AVANT_1949",NA,NA
"1827",200046977,"69389","AA3818481","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 18 RUE JOUFFROY D ABBANS","18 r jouffroy d'abbans 69009 Lyon","18 r jouffroy d'abbans","69009","Lyon",NA,NA,NA,0,4.803404,45.774411,1981-03-13,"non","non","oui",NA,0,0,0,7,5,5,0,0,0,0,"AVANT_1949",NA,NA
"1828",200046977,"69202","AA3818556","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC RESIDENCE CHANTEGRILLET","46 che de chantegrillet 69110 Sainte-Foy-lès-Lyon","46 che de chantegrillet","69110","Sainte-Foy-lès-Lyon","50 che de chantegrillet 69110 Sainte-Foy-lès-Lyon","48 che de chantegrillet 69110 Sainte-Foy-lès-Lyon",NA,2,4.791584,45.746135,1966-12-28,"non","non","oui",NA,0,0,0,76,30,30,16,0,0,0,"DE_1961_A_1974",NA,NA
"1829",200046977,"69142","AA3969458","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 3 3B 4 4B QUAI ROUSSEAU","3 qu jean-jacques rousseau 69350 La Mulatière","3 qu jean-jacques rousseau","69350","La Mulatière","4B qu jean-jacques rousseau 69350 La Mulatière","4 qu jean-jacques rousseau 69350 La Mulatière","3B qu jean-jacques rousseau 69350 La Mulatière",3,4.816866,45.749241,1947-02-03,"non","non","oui",NA,0,0,0,41,35,34,4,0,0,0,"AVANT_1949",NA,NA
"1830",200046977,"69040","AA3969524","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC LES GLYCINES","18 bd de la republique 69410 Champagne-au-Mont-d'Or","18 bd de la republique","69410","Champagne-au-Mont-d'Or","18 bd de la republique 69410 Champagne-au-Mont-d'Or",NA,NA,1,4.788382,45.794826,1972-05-04,"non","non","oui",NA,0,0,0,14,6,6,4,0,0,0,"DE_1961_A_1974",NA,NA
"1831",200046977,"69383","AA3969789","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 96 RUE DE LA PART DIEU","96 r de la part-dieu 69003 Lyon","96 r de la part-dieu","69003","Lyon",NA,NA,NA,0,4.851742,45.759808,1929-01-19,"non","non","oui",NA,0,0,0,14,14,12,0,0,0,0,"AVANT_1949",NA,NA
"1832",200046977,"69386","AA3970001","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 105 RUE BOSSUET","105 r bossuet 69006 Lyon","105 r bossuet","69006","Lyon",NA,NA,NA,0,4.856255,45.768403,1948-06-25,"non","non","oui",NA,0,0,0,31,25,19,0,0,0,0,"AVANT_1949",NA,NA
"1833",200046977,"69387","AA3970183","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 40 AV JEAN JAURES","40 av jean jaures 69007 Lyon","40 av jean jaures","69007","Lyon",NA,NA,NA,0,4.845075,45.75095,1961-05-21,"non","non","oui",NA,0,0,0,13,13,10,0,0,0,0,"AVANT_1949",NA,NA
"1834",200046977,"69385","AA3970266","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC VILLA TRIANON","52 r de la favorite 69005 Lyon","52 r de la favorite","69005","Lyon","56 r de la favorite 69005 Lyon","54 r de la favorite 69005 Lyon",NA,2,4.807999,45.756754,1991-07-24,"non","non","oui",NA,0,0,0,203,69,69,74,0,0,0,"DE_1975_A_1993",NA,NA
"1835",200046977,"69383","AA3970340","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 229 RUE DUGUESCLIN","229 r duguesclin 69003 Lyon","229 r duguesclin","69003","Lyon",NA,NA,NA,0,4.849237,45.759134,1967-10-03,"non","non","oui",NA,0,0,0,60,20,16,0,0,0,0,"AVANT_1949",NA,NA
"1836",200046977,"69383","AA3970423","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 30 RUE FRANCOIS GARCIN","30 r francois garcin 69003 Lyon","30 r francois garcin","69003","Lyon",NA,NA,NA,0,4.849779,45.759177,1967-10-03,"non","non","oui",NA,0,0,0,58,20,17,0,0,0,0,"AVANT_1949",NA,NA
"1837",200046977,"69383","AA3970597","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 28 RUE FRANCOIS GARCIN","28 r francois garcin 69003 Lyon","28 r francois garcin","69003","Lyon",NA,NA,NA,0,4.849753,45.759315,1967-10-03,"non","non","oui",NA,0,0,0,45,14,12,0,0,0,0,"AVANT_1949",NA,NA
"1838",200046977,"69383","AA3970670","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 26 RUE FRANCOIS GARCIN","26 r francois garcin 69003 Lyon","26 r francois garcin","69003","Lyon",NA,NA,NA,0,4.849731,45.759432,1967-10-26,"non","non","oui",NA,0,0,0,46,15,13,0,0,0,0,"AVANT_1949",NA,NA
"1839",200046977,"69386","AA3970753","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 16 RUE GARIBALDI","16 r garibaldi 69006 Lyon","16 r garibaldi","69006","Lyon",NA,NA,NA,0,4.849721,45.772553,1947-12-16,"non","non","oui",NA,0,0,0,21,20,18,0,0,0,0,"AVANT_1949",NA,NA
"1840",200046977,"69387","AA3970910","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC LE RIVE GAUCHE","12 r cavenne 69007 Lyon","12 r cavenne","69007","Lyon",NA,NA,NA,0,4.839236,45.753655,1989-12-18,"non","non","oui",NA,0,0,0,48,19,18,22,0,0,0,"DE_1975_A_1993",NA,NA
"1841",200046977,"69383","AA4248126","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 62 RUE MOLIERE","62 r moliere 69003 Lyon","62 r moliere","69003","Lyon","62 r moliere 69003 Lyon",NA,NA,1,4.842985,45.763204,1944-05-10,"non","non","oui",NA,0,0,0,19,17,14,0,0,0,0,"AVANT_1949",NA,NA
"1842",200046977,"69381","AA4248209","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC PASSAGE THIAFFAIT","19 r rene leynaud 69001 Lyon","19 r rene leynaud","69001","Lyon",NA,NA,NA,1,4.83315,45.769787,1965-05-11,"non","non","oui",NA,0,0,0,169,62,48,7,0,0,0,"AVANT_1949",NA,NA
"1843",200046977,"69386","AA4248530","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC 38 RUE SAINTE GENEVIEVE","38 r sainte-genevieve 69006 Lyon","38 r sainte-genevieve","69006","Lyon","38 RUE SAINTE GENEVIEVE 69006 LYON","38 RUE SAINTE GENEVIEVE 69006 LYON",NA,2,4.864738,45.765693,1951-10-08,"non","non","oui",NA,0,0,0,39,36,30,0,0,0,0,"AVANT_1949",NA,NA
"1844",200046977,"69387","AA4248613","professionnel","REGIE DE L'OPERA 95450374400037","95450374400037","6832A","LYON 3EME","Mandat en cours","SDC LE PILAT","204 av berthelot 69007 Lyon","204 av berthelot","69007","Lyon",NA,NA,NA,0,4.855219,45.740841,1974-05-20,"non","non","oui",NA,0,0,0,35,14,14,17,0,0,0,"DE_1975_A_1993",NA,NA
